Order_Number,order_date,order_total,items_count,status,month
140557.0,2020-06-26,13650.0,1,Shipped,2020-06
140558.0,2020-06-26,23400.0,1,Order,2020-06
140559.0,2020-06-26,2730.0,1,Processing,2020-06
140560.0,2020-06-26,4485.0,1,Delivered,2020-06
140561.0,2020-06-27,910.0,1,Shipped,2020-06
140562.0,2020-06-27,49400.0,1,Order,2020-06
140563.0,2020-06-27,39000.0,1,Processing,2020-06
140564.0,2020-06-27,16900.0,1,Delivered,2020-06
140565.0,2020-06-27,22100.0,1,Shipped,2020-06
140566.0,2020-06-27,9100.0,1,Order,2020-06
140567.0,2020-06-27,25545.0,1,Processing,2020-06
140568.0,2020-06-27,19890.0,1,Delivered,2020-06
140569.0,2020-06-27,2990.0,1,Shipped,2020-06
140570.0,2020-06-27,4420.0,1,Order,2020-06
140571.0,2020-06-28,1690.0,1,Processing,2020-06
140572.0,2020-06-29,39000.0,1,Delivered,2020-06
140573.0,2020-06-30,52000.0,1,Shipped,2020-06
140574.0,2020-07-01,27300.0,1,Order,2020-07
140575.0,2020-07-02,11050.0,1,Processing,2020-07
140576.0,2020-07-03,36400.0,1,Delivered,2020-07
140577.0,2020-07-04,6552.0,1,Shipped,2020-07
140578.0,2020-07-05,8502.0,1,Order,2020-07
140579.0,2020-07-06,13936.0,1,Processing,2020-07
140580.0,2020-07-07,21450.0,1,Delivered,2020-07
140581.0,2020-07-07,10335.0,1,Shipped,2020-07
140582.0,2020-07-07,65260.0,1,Order,2020-07
140583.0,2020-07-07,75400.0,1,Processing,2020-07
140584.0,2020-07-07,2080.0,1,Delivered,2020-07
140585.0,2020-07-07,1560.0,1,Shipped,2020-07
140586.0,2020-07-07,54600.0,1,Order,2020-07
140587.0,2020-07-07,16900.0,1,Processing,2020-07
140588.0,2020-07-07,17550.0,1,Delivered,2020-07
140589.0,2020-07-07,33150.0,1,Shipped,2020-07
140590.0,2020-07-07,48750.0,1,Order,2020-07
140591.0,2020-07-07,13650.0,1,Processing,2020-07
140592.0,2020-07-08,5850.0,1,Delivered,2020-07
140593.0,2020-07-09,10920.0,1,Shipped,2020-07
140594.0,2020-07-10,1495.0,1,Order,2020-07
140595.0,2020-07-11,1365.0,1,Processing,2020-07
140596.0,2020-07-12,49400.0,1,Delivered,2020-07
140597.0,2020-07-13,26000.0,1,Shipped,2020-07
140598.0,2020-07-14,8450.0,1,Order,2020-07
140599.0,2020-07-15,11050.0,1,Processing,2020-07
140600.0,2020-07-16,27300.0,1,Delivered,2020-07
140601.0,2020-07-17,25545.0,1,Shipped,2020-07
140602.0,2020-07-18,39780.0,1,Order,2020-07
140603.0,2020-07-19,4485.0,1,Processing,2020-07
140604.0,2020-07-20,1105.0,1,Delivered,2020-07
140605.0,2020-07-21,3380.0,1,Shipped,2020-07
140606.0,2020-07-22,9750.0,1,Order,2020-07
140607.0,2020-07-22,39000.0,1,Processing,2020-07
140608.0,2020-07-22,40950.0,1,Delivered,2020-07
140609.0,2020-07-22,11050.0,1,Shipped,2020-07
140610.0,2020-07-22,9100.0,1,Order,2020-07
140611.0,2020-07-23,4368.0,1,Processing,2020-07
140612.0,2020-07-24,8502.0,1,Delivered,2020-07
140613.0,2020-07-25,6968.0,1,Shipped,2020-07
140614.0,2020-07-26,10725.0,1,Order,2020-07
140615.0,2020-07-27,13780.0,1,Processing,2020-07
140616.0,2020-07-28,48945.0,1,Delivered,2020-07
140617.0,2020-07-29,75400.0,1,Shipped,2020-07
140618.0,2020-07-30,4160.0,1,Order,2020-07
140619.0,2020-07-31,1560.0,1,Processing,2020-07
140620.0,2020-08-01,54600.0,1,Delivered,2020-08
140621.0,2020-08-02,33800.0,1,Shipped,2020-08
140622.0,2020-08-03,17550.0,1,Order,2020-08
140623.0,2020-08-04,44200.0,1,Processing,2020-08
140624.0,2020-08-05,48750.0,1,Delivered,2020-08
140625.0,2020-08-06,9100.0,1,Shipped,2020-08
140626.0,2020-08-07,23400.0,1,Order,2020-08
140627.0,2020-08-08,10920.0,1,Processing,2020-08
140628.0,2020-08-09,4485.0,1,Delivered,2020-08
140629.0,2020-08-10,1820.0,1,Shipped,2020-08
140630.0,2020-08-11,49400.0,1,Order,2020-08
140631.0,2020-08-12,39000.0,1,Processing,2020-08
140632.0,2020-08-13,16900.0,1,Delivered,2020-08
140633.0,2020-08-14,22100.0,1,Shipped,2020-08
140634.0,2020-08-15,18200.0,1,Order,2020-08
140635.0,2020-08-16,8515.0,1,Processing,2020-08
140636.0,2020-08-17,29835.0,1,Delivered,2020-08
140637.0,2020-08-18,1495.0,1,Shipped,2020-08
140638.0,2020-08-19,1105.0,1,Order,2020-08
140639.0,2020-08-20,2535.0,1,Processing,2020-08
140640.0,2020-08-21,29250.0,1,Delivered,2020-08
140641.0,2020-08-22,13000.0,1,Shipped,2020-08
140642.0,2020-08-23,40950.0,1,Order,2020-08
140643.0,2020-08-24,22100.0,1,Processing,2020-08
140644.0,2020-08-25,18200.0,1,Delivered,2020-08
140645.0,2020-08-26,4368.0,1,Shipped,2020-08
140646.0,2020-08-27,17004.0,1,Order,2020-08
140647.0,2020-08-28,6968.0,1,Processing,2020-08
140648.0,2020-08-29,10725.0,1,Delivered,2020-08
140649.0,2020-08-30,6890.0,1,Shipped,2020-08
140650.0,2020-08-31,48945.0,1,Order,2020-08
140651.0,2020-09-01,37700.0,1,Processing,2020-09
140652.0,2020-09-02,3120.0,1,Delivered,2020-09
140653.0,2020-09-03,3120.0,1,Shipped,2020-09
140654.0,2020-09-04,13650.0,1,Order,2020-09
140655.0,2020-09-05,16900.0,1,Processing,2020-09
140656.0,2020-09-06,17550.0,1,Delivered,2020-09
140657.0,2020-09-07,44200.0,1,Shipped,2020-09
140658.0,2020-09-07,48750.0,1,Order,2020-09
140659.0,2020-09-07,4550.0,1,Processing,2020-09
140660.0,2020-09-07,5850.0,1,Delivered,2020-09
140661.0,2020-09-07,2730.0,1,Shipped,2020-09
140662.0,2020-09-07,5980.0,1,Order,2020-09
140663.0,2020-09-07,910.0,1,Processing,2020-09
140664.0,2020-09-07,12350.0,1,Delivered,2020-09
140665.0,2020-09-07,39000.0,1,Shipped,2020-09
140666.0,2020-09-07,16900.0,1,Order,2020-09
140667.0,2020-09-07,11050.0,1,Processing,2020-09
140668.0,2020-09-07,9100.0,1,Delivered,2020-09
140669.0,2020-09-07,8515.0,1,Shipped,2020-09
140670.0,2020-09-07,39780.0,1,Order,2020-09
140671.0,2020-09-07,2990.0,1,Processing,2020-09
140672.0,2020-09-07,1105.0,1,Delivered,2020-09
140673.0,2020-09-07,1690.0,1,Shipped,2020-09
140674.0,2020-09-07,19500.0,1,Order,2020-09
140675.0,2020-09-07,52000.0,1,Processing,2020-09
140676.0,2020-09-07,13650.0,1,Delivered,2020-09
140677.0,2020-09-07,44200.0,1,Shipped,2020-09
140678.0,2020-09-07,27300.0,1,Order,2020-09
140679.0,2020-09-07,4368.0,1,Processing,2020-09
140680.0,2020-09-07,25506.0,1,Delivered,2020-09
140681.0,2020-09-07,6968.0,1,Shipped,2020-09
140682.0,2020-09-07,32175.0,1,Order,2020-09
140683.0,2020-09-07,3445.0,1,Processing,2020-09
140684.0,2020-09-07,48945.0,1,Delivered,2020-09
140685.0,2020-09-07,37700.0,1,Shipped,2020-09
140686.0,2020-09-07,4160.0,1,Order,2020-09
140687.0,2020-09-07,1560.0,1,Processing,2020-09
140688.0,2020-09-07,40950.0,1,Delivered,2020-09
140689.0,2020-09-07,8450.0,1,Shipped,2020-09
140690.0,2020-09-07,23400.0,1,Order,2020-09
140691.0,2020-09-07,22100.0,1,Processing,2020-09
140692.0,2020-09-07,65000.0,1,Delivered,2020-09
140693.0,2020-09-07,9100.0,1,Shipped,2020-09
140694.0,2020-09-07,17550.0,1,Order,2020-09
140695.0,2020-09-07,8190.0,1,Processing,2020-09
140696.0,2020-09-07,2990.0,1,Delivered,2020-09
140697.0,2020-09-07,455.0,1,Shipped,2020-09
140698.0,2020-09-07,49400.0,1,Order,2020-09
140699.0,2020-09-07,26000.0,1,Processing,2020-09
140700.0,2020-09-07,25350.0,1,Delivered,2020-09
140701.0,2020-09-07,44200.0,1,Shipped,2020-09
140702.0,2020-09-07,18200.0,1,Order,2020-09
140703.0,2020-09-07,17030.0,1,Processing,2020-09
140704.0,2020-09-07,9945.0,1,Delivered,2020-09
140705.0,2020-09-07,4485.0,1,Shipped,2020-09
140706.0,2020-09-07,3315.0,1,Order,2020-09
140707.0,2020-09-07,1690.0,1,Processing,2020-09
140708.0,2020-09-07,9750.0,1,Delivered,2020-09
140709.0,2020-09-07,52000.0,1,Shipped,2020-09
140710.0,2020-09-07,40950.0,1,Order,2020-09
140711.0,2020-09-07,22100.0,1,Processing,2020-09
140712.0,2020-09-07,9100.0,1,Delivered,2020-09
140713.0,2020-09-07,4368.0,1,Shipped,2020-09
140714.0,2020-09-07,34008.0,1,Order,2020-09
140715.0,2020-09-07,3484.0,1,Processing,2020-09
140716.0,2020-09-07,21450.0,1,Delivered,2020-09
140717.0,2020-09-07,13780.0,1,Shipped,2020-09
140718.0,2020-09-07,65260.0,1,Order,2020-09
140719.0,2020-09-07,37700.0,1,Processing,2020-09
140720.0,2020-09-07,1040.0,1,Delivered,2020-09
140721.0,2020-09-07,2340.0,1,Shipped,2020-09
140722.0,2020-09-07,54600.0,1,Order,2020-09
140723.0,2020-09-07,16900.0,1,Processing,2020-09
140724.0,2020-09-07,11700.0,1,Delivered,2020-09
140725.0,2020-09-07,22100.0,1,Shipped,2020-09
140726.0,2020-09-07,16250.0,1,Order,2020-09
140727.0,2020-09-07,13650.0,1,Processing,2020-09
140728.0,2020-09-07,17550.0,1,Delivered,2020-09
140729.0,2020-09-07,5460.0,1,Shipped,2020-09
140730.0,2020-09-07,5980.0,1,Order,2020-09
140731.0,2020-09-07,1820.0,1,Processing,2020-09
140732.0,2020-09-07,24700.0,1,Delivered,2020-09
140733.0,2020-09-07,13000.0,1,Shipped,2020-09
140734.0,2020-09-07,33800.0,1,Order,2020-09
140735.0,2020-09-07,33150.0,1,Processing,2020-09
140736.0,2020-09-07,36400.0,1,Delivered,2020-09
140737.0,2020-09-07,34060.0,1,Shipped,2020-09
140738.0,2020-09-07,39780.0,1,Order,2020-09
140739.0,2020-09-07,5980.0,1,Processing,2020-09
140740.0,2020-09-07,2210.0,1,Delivered,2020-09
140741.0,2020-09-07,3380.0,1,Shipped,2020-09
140742.0,2020-09-07,29250.0,1,Order,2020-09
140743.0,2020-09-07,13000.0,1,Processing,2020-09
140744.0,2020-09-07,40950.0,1,Delivered,2020-09
140745.0,2020-09-07,44200.0,1,Shipped,2020-09
140746.0,2020-09-07,9100.0,1,Order,2020-09
140747.0,2020-09-07,4368.0,1,Processing,2020-09
140748.0,2020-09-07,34008.0,1,Delivered,2020-09
140749.0,2020-09-07,13936.0,1,Shipped,2020-09
140750.0,2020-09-07,21450.0,1,Order,2020-09
140751.0,2020-09-07,6890.0,1,Processing,2020-09
140752.0,2020-09-07,48945.0,1,Delivered,2020-09
140753.0,2020-09-08,18850.0,1,Shipped,2020-09
140754.0,2020-09-09,4160.0,1,Order,2020-09
140755.0,2020-09-10,780.0,1,Processing,2020-09
140756.0,2020-09-10,40950.0,1,Delivered,2020-09
140757.0,2020-09-10,25350.0,1,Shipped,2020-09
140758.0,2020-09-10,11700.0,1,Order,2020-09
140759.0,2020-09-10,44200.0,1,Processing,2020-09
140760.0,2020-09-10,65000.0,1,Delivered,2020-09
140761.0,2020-09-10,13650.0,1,Shipped,2020-09
140762.0,2020-09-10,5850.0,1,Order,2020-09
140763.0,2020-09-10,10920.0,1,Processing,2020-09
140764.0,2020-09-10,1495.0,1,Delivered,2020-09
140765.0,2020-09-10,910.0,1,Shipped,2020-09
140766.0,2020-09-10,12350.0,1,Order,2020-09
140767.0,2020-09-10,52000.0,1,Processing,2020-09
140768.0,2020-09-10,8450.0,1,Delivered,2020-09
140769.0,2020-09-10,22100.0,1,Shipped,2020-09
140770.0,2020-09-10,9100.0,1,Order,2020-09
140771.0,2020-09-10,17030.0,1,Processing,2020-09
140772.0,2020-09-10,19890.0,1,Delivered,2020-09
140773.0,2020-09-10,2990.0,1,Shipped,2020-09
140774.0,2020-09-10,2210.0,1,Order,2020-09
140775.0,2020-09-10,2535.0,1,Processing,2020-09
140776.0,2020-09-10,39000.0,1,Delivered,2020-09
140777.0,2020-09-10,26000.0,1,Shipped,2020-09
140778.0,2020-09-10,27300.0,1,Order,2020-09
140779.0,2020-09-10,44200.0,1,Processing,2020-09
140780.0,2020-09-10,9100.0,1,Delivered,2020-09
140781.0,2020-09-10,2184.0,1,Shipped,2020-09
140782.0,2020-09-10,8502.0,1,Order,2020-09
140783.0,2020-09-10,10452.0,1,Processing,2020-09
140784.0,2020-09-10,42900.0,1,Delivered,2020-09
140785.0,2020-09-10,3445.0,1,Shipped,2020-09
140786.0,2020-09-10,32630.0,1,Order,2020-09
140787.0,2020-09-10,56550.0,1,Processing,2020-09
140788.0,2020-09-10,1040.0,1,Delivered,2020-09
140789.0,2020-09-10,2340.0,1,Shipped,2020-09
140790.0,2020-09-10,40950.0,1,Order,2020-09
140791.0,2020-09-10,25350.0,1,Processing,2020-09
140792.0,2020-09-10,23400.0,1,Delivered,2020-09
140793.0,2020-09-10,22100.0,1,Shipped,2020-09
140794.0,2020-09-10,32500.0,1,Order,2020-09
140795.0,2020-09-11,9100.0,1,Processing,2020-09
140796.0,2020-09-12,23400.0,1,Delivered,2020-09
140797.0,2020-09-13,8190.0,1,Shipped,2020-09
140798.0,2020-09-14,4485.0,1,Order,2020-09
140799.0,2020-09-15,1820.0,1,Processing,2020-09
140800.0,2020-09-16,12350.0,1,Delivered,2020-09
140801.0,2020-09-17,13000.0,1,Shipped,2020-09
140802.0,2020-09-18,8450.0,1,Order,2020-09
140803.0,2020-09-19,11050.0,1,Processing,2020-09
140804.0,2020-09-20,9100.0,1,Delivered,2020-09
140805.0,2020-09-21,25545.0,1,Shipped,2020-09
140806.0,2020-09-22,29835.0,1,Order,2020-09
140807.0,2020-09-23,2990.0,1,Processing,2020-09
140808.0,2020-09-24,4420.0,1,Delivered,2020-09
140809.0,2020-09-25,845.0,1,Shipped,2020-09
140810.0,2020-09-26,9750.0,1,Order,2020-09
140811.0,2020-09-27,13000.0,1,Processing,2020-09
140812.0,2020-09-28,27300.0,1,Delivered,2020-09
140813.0,2020-09-29,11050.0,1,Shipped,2020-09
140814.0,2020-09-30,18200.0,1,Order,2020-09
140815.0,2020-10-01,8736.0,1,Processing,2020-10
140816.0,2020-10-02,17004.0,1,Delivered,2020-10
140817.0,2020-10-03,6968.0,1,Shipped,2020-10
140818.0,2020-10-04,32175.0,1,Order,2020-10
140819.0,2020-10-05,10335.0,1,Processing,2020-10
140820.0,2020-10-06,32630.0,1,Delivered,2020-10
140821.0,2020-10-07,37700.0,1,Shipped,2020-10
140822.0,2020-10-08,4160.0,1,Order,2020-10
140823.0,2020-10-09,780.0,1,Processing,2020-10
140824.0,2020-10-10,13650.0,1,Delivered,2020-10
140825.0,2020-10-11,33800.0,1,Shipped,2020-10
140826.0,2020-10-12,17550.0,1,Order,2020-10
140827.0,2020-10-13,33150.0,1,Processing,2020-10
140828.0,2020-10-14,32500.0,1,Delivered,2020-10
140829.0,2020-10-15,9100.0,1,Shipped,2020-10
140830.0,2020-10-16,17550.0,1,Order,2020-10
140831.0,2020-10-17,8190.0,1,Processing,2020-10
140832.0,2020-10-18,4485.0,1,Delivered,2020-10
140833.0,2020-10-19,1820.0,1,Shipped,2020-10
140834.0,2020-10-20,24700.0,1,Order,2020-10
140835.0,2020-10-21,39000.0,1,Processing,2020-10
140836.0,2020-10-22,8450.0,1,Delivered,2020-10
140837.0,2020-10-23,44200.0,1,Shipped,2020-10
140838.0,2020-10-24,36400.0,1,Order,2020-10
140839.0,2020-10-25,25545.0,1,Processing,2020-10
140840.0,2020-10-25,29835.0,1,Delivered,2020-10
140841.0,2020-10-25,1495.0,1,Shipped,2020-10
140842.0,2020-10-25,1105.0,1,Order,2020-10
140843.0,2020-10-25,3380.0,1,Processing,2020-10
140844.0,2020-10-25,29250.0,1,Delivered,2020-10
140845.0,2020-10-25,52000.0,1,Shipped,2020-10
140846.0,2020-10-25,13650.0,1,Order,2020-10
140847.0,2020-10-26,22100.0,1,Processing,2020-10
140848.0,2020-10-27,27300.0,1,Delivered,2020-10
140849.0,2020-10-28,4368.0,1,Shipped,2020-10
140850.0,2020-10-29,34008.0,1,Order,2020-10
140851.0,2020-10-30,3484.0,1,Processing,2020-10
140852.0,2020-10-31,32175.0,1,Delivered,2020-10
140853.0,2020-11-01,3445.0,1,Shipped,2020-11
140854.0,2020-11-02,16315.0,1,Order,2020-11
140855.0,2020-11-03,18850.0,1,Processing,2020-11
140856.0,2020-11-04,2080.0,1,Delivered,2020-11
140857.0,2020-11-05,1560.0,1,Shipped,2020-11
140858.0,2020-11-05,27300.0,1,Order,2020-11
140859.0,2020-11-05,16900.0,1,Processing,2020-11
140860.0,2020-11-05,17550.0,1,Delivered,2020-11
140861.0,2020-11-05,11050.0,1,Shipped,2020-11
140862.0,2020-11-05,16250.0,1,Order,2020-11
140863.0,2020-11-05,4550.0,1,Processing,2020-11
140864.0,2020-11-05,17550.0,1,Delivered,2020-11
140865.0,2020-11-05,8190.0,1,Shipped,2020-11
140866.0,2020-11-05,1495.0,1,Order,2020-11
140867.0,2020-11-05,1365.0,1,Processing,2020-11
140868.0,2020-11-05,24700.0,1,Delivered,2020-11
140869.0,2020-11-05,26000.0,1,Shipped,2020-11
140870.0,2020-11-05,16900.0,1,Order,2020-11
140871.0,2020-11-05,11050.0,1,Processing,2020-11
140872.0,2020-11-05,9100.0,1,Delivered,2020-11
140873.0,2020-11-05,8515.0,1,Shipped,2020-11
140874.0,2020-11-05,19890.0,1,Order,2020-11
140875.0,2020-11-05,1495.0,1,Processing,2020-11
140876.0,2020-11-05,2210.0,1,Delivered,2020-11
140877.0,2020-11-05,3380.0,1,Shipped,2020-11
140878.0,2020-11-05,39000.0,1,Order,2020-11
140879.0,2020-11-05,52000.0,1,Processing,2020-11
140880.0,2020-11-05,13650.0,1,Delivered,2020-11
140881.0,2020-11-05,33150.0,1,Shipped,2020-11
140882.0,2020-11-05,36400.0,1,Order,2020-11
140883.0,2020-11-05,8736.0,1,Processing,2020-11
140884.0,2020-11-05,34008.0,1,Delivered,2020-11
140885.0,2020-11-05,6968.0,1,Shipped,2020-11
140886.0,2020-11-05,21450.0,1,Order,2020-11
140887.0,2020-11-05,10335.0,1,Processing,2020-11
140888.0,2020-11-06,48945.0,1,Delivered,2020-11
140889.0,2020-11-07,37700.0,1,Shipped,2020-11
140890.0,2020-11-08,1040.0,1,Order,2020-11
140891.0,2020-11-09,1560.0,1,Processing,2020-11
140892.0,2020-11-10,40950.0,1,Delivered,2020-11
140893.0,2020-11-11,25350.0,1,Shipped,2020-11
140894.0,2020-11-12,17550.0,1,Order,2020-11
140895.0,2020-11-13,44200.0,1,Processing,2020-11
140896.0,2020-11-14,48750.0,1,Delivered,2020-11
140897.0,2020-11-15,4550.0,1,Shipped,2020-11
140898.0,2020-11-16,17550.0,1,Order,2020-11
140899.0,2020-11-17,5460.0,1,Processing,2020-11
140900.0,2020-11-18,5980.0,1,Delivered,2020-11
140901.0,2020-11-19,1820.0,1,Shipped,2020-11
140902.0,2020-11-20,12350.0,1,Order,2020-11
140903.0,2020-11-21,26000.0,1,Processing,2020-11
140904.0,2020-11-22,8450.0,1,Delivered,2020-11
140905.0,2020-11-22,44200.0,1,Shipped,2020-11
140906.0,2020-11-22,36400.0,1,Order,2020-11
140907.0,2020-11-22,34060.0,1,Processing,2020-11
140908.0,2020-11-22,19890.0,1,Delivered,2020-11
140909.0,2020-11-22,1495.0,1,Shipped,2020-11
140910.0,2020-11-22,1105.0,1,Order,2020-11
140911.0,2020-11-22,2535.0,1,Processing,2020-11
140912.0,2020-11-22,29250.0,1,Delivered,2020-11
140913.0,2020-11-22,13000.0,1,Shipped,2020-11
140914.0,2020-11-22,27300.0,1,Order,2020-11
140915.0,2020-11-22,22100.0,1,Processing,2020-11
140916.0,2020-11-22,36400.0,1,Delivered,2020-11
140917.0,2020-11-22,2184.0,1,Shipped,2020-11
140918.0,2020-11-22,17004.0,1,Order,2020-11
140919.0,2020-11-22,10452.0,1,Processing,2020-11
140920.0,2020-11-22,10725.0,1,Delivered,2020-11
140921.0,2020-11-22,6890.0,1,Shipped,2020-11
140922.0,2020-11-22,16315.0,1,Order,2020-11
140923.0,2020-11-23,18850.0,1,Processing,2020-11
140924.0,2020-11-24,1040.0,1,Delivered,2020-11
140925.0,2020-11-25,780.0,1,Shipped,2020-11
140926.0,2020-11-26,27300.0,1,Order,2020-11
140927.0,2020-11-27,16900.0,1,Processing,2020-11
140928.0,2020-11-28,5850.0,1,Delivered,2020-11
140929.0,2020-11-29,22100.0,1,Shipped,2020-11
140930.0,2020-11-30,65000.0,1,Order,2020-11
140931.0,2020-12-01,13650.0,1,Processing,2020-12
140932.0,2020-12-02,17550.0,1,Delivered,2020-12
140933.0,2020-12-03,5460.0,1,Shipped,2020-12
140934.0,2020-12-04,4485.0,1,Order,2020-12
140935.0,2020-12-05,1820.0,1,Processing,2020-12
140936.0,2020-12-06,24700.0,1,Delivered,2020-12
140937.0,2020-12-07,26000.0,1,Shipped,2020-12
140938.0,2020-12-08,25350.0,1,Order,2020-12
140939.0,2020-12-09,33150.0,1,Processing,2020-12
140940.0,2020-12-10,36400.0,1,Delivered,2020-12
140941.0,2020-12-10,34060.0,1,Shipped,2020-12
140942.0,2020-12-10,9945.0,1,Order,2020-12
140943.0,2020-12-10,4485.0,1,Processing,2020-12
140944.0,2020-12-10,2210.0,1,Delivered,2020-12
140945.0,2020-12-10,2535.0,1,Shipped,2020-12
140946.0,2020-12-10,39000.0,1,Order,2020-12
140947.0,2020-12-11,26000.0,1,Processing,2020-12
140948.0,2020-12-12,13650.0,1,Delivered,2020-12
140949.0,2020-12-13,44200.0,1,Shipped,2020-12
140950.0,2020-12-14,9100.0,1,Order,2020-12
140951.0,2020-12-15,8736.0,1,Processing,2020-12
140952.0,2020-12-16,25506.0,1,Delivered,2020-12
140953.0,2020-12-17,3484.0,1,Shipped,2020-12
140954.0,2020-12-17,32175.0,1,Order,2020-12
140955.0,2020-12-17,13780.0,1,Processing,2020-12
140956.0,2020-12-17,65260.0,1,Delivered,2020-12
140957.0,2020-12-17,37700.0,1,Shipped,2020-12
140958.0,2020-12-17,4160.0,1,Order,2020-12
140959.0,2020-12-17,780.0,1,Processing,2020-12
140960.0,2020-12-17,13650.0,1,Delivered,2020-12
140961.0,2020-12-17,8450.0,1,Shipped,2020-12
140962.0,2020-12-17,11700.0,1,Order,2020-12
140963.0,2020-12-17,11050.0,1,Processing,2020-12
140964.0,2020-12-17,16250.0,1,Delivered,2020-12
140965.0,2020-12-17,13650.0,1,Shipped,2020-12
140966.0,2020-12-18,17550.0,1,Order,2020-12
140967.0,2020-12-19,8190.0,1,Processing,2020-12
140968.0,2020-12-20,5980.0,1,Delivered,2020-12
140969.0,2020-12-21,910.0,1,Shipped,2020-12
140970.0,2020-12-22,49400.0,1,Order,2020-12
140971.0,2020-12-22,26000.0,1,Processing,2020-12
140972.0,2020-12-22,25350.0,1,Delivered,2020-12
140973.0,2020-12-22,44200.0,1,Shipped,2020-12
140974.0,2020-12-22,36400.0,1,Order,2020-12
140975.0,2020-12-22,8515.0,1,Processing,2020-12
140976.0,2020-12-22,39780.0,1,Delivered,2020-12
140977.0,2020-12-22,2990.0,1,Shipped,2020-12
140978.0,2020-12-22,3315.0,1,Order,2020-12
140979.0,2020-12-22,3380.0,1,Processing,2020-12
140980.0,2020-12-22,19500.0,1,Delivered,2020-12
140981.0,2020-12-22,52000.0,1,Shipped,2020-12
140982.0,2020-12-22,13650.0,1,Order,2020-12
140983.0,2020-12-22,44200.0,1,Processing,2020-12
140984.0,2020-12-22,36400.0,1,Delivered,2020-12
140985.0,2020-12-22,6552.0,1,Shipped,2020-12
140986.0,2020-12-22,8502.0,1,Order,2020-12
140987.0,2020-12-22,10452.0,1,Processing,2020-12
140988.0,2020-12-22,32175.0,1,Delivered,2020-12
140989.0,2020-12-22,10335.0,1,Shipped,2020-12
140990.0,2020-12-23,48945.0,1,Order,2020-12
140991.0,2020-12-24,56550.0,1,Processing,2020-12
140992.0,2020-12-25,3120.0,1,Delivered,2020-12
140993.0,2020-12-26,780.0,1,Shipped,2020-12
140994.0,2020-12-27,54600.0,1,Order,2020-12
140995.0,2020-12-27,25350.0,1,Processing,2020-12
140996.0,2020-12-27,17550.0,1,Delivered,2020-12
140997.0,2020-12-27,33150.0,1,Shipped,2020-12
140998.0,2020-12-27,16250.0,1,Order,2020-12
140999.0,2020-12-27,18200.0,1,Processing,2020-12
141000.0,2020-12-27,11700.0,1,Delivered,2020-12
141001.0,2020-12-27,5460.0,1,Shipped,2020-12
141002.0,2020-12-27,4485.0,1,Order,2020-12
141003.0,2020-12-27,455.0,1,Processing,2020-12
141004.0,2020-12-27,49400.0,1,Delivered,2020-12
141005.0,2020-12-27,39000.0,1,Shipped,2020-12
141006.0,2020-12-27,33800.0,1,Order,2020-12
141007.0,2020-12-27,33150.0,1,Processing,2020-12
141008.0,2020-12-27,9100.0,1,Delivered,2020-12
141009.0,2020-12-27,17030.0,1,Shipped,2020-12
141010.0,2020-12-27,39780.0,1,Order,2020-12
141011.0,2020-12-27,1495.0,1,Processing,2020-12
141012.0,2020-12-27,1105.0,1,Delivered,2020-12
141013.0,2020-12-27,845.0,1,Shipped,2020-12
141014.0,2020-12-27,39000.0,1,Order,2020-12
141015.0,2020-12-27,13000.0,1,Processing,2020-12
141016.0,2020-12-28,40950.0,1,Delivered,2020-12
141017.0,2020-12-29,44200.0,1,Shipped,2020-12
141018.0,2020-12-30,36400.0,1,Order,2020-12
141019.0,2020-12-31,2184.0,1,Processing,2020-12
141020.0,2021-01-01,17004.0,1,Delivered,2021-01
141021.0,2021-01-01,10452.0,1,Shipped,2021-01
141022.0,2021-01-01,42900.0,1,Order,2021-01
141023.0,2021-01-01,10335.0,1,Processing,2021-01
141024.0,2021-01-01,48945.0,1,Delivered,2021-01
141025.0,2021-01-01,18850.0,1,Shipped,2021-01
141026.0,2021-01-01,2080.0,1,Order,2021-01
141027.0,2021-01-01,3120.0,1,Processing,2021-01
141028.0,2021-01-01,40950.0,1,Delivered,2021-01
141029.0,2021-01-01,8450.0,1,Shipped,2021-01
141030.0,2021-01-01,23400.0,1,Order,2021-01
141031.0,2021-01-01,44200.0,1,Processing,2021-01
141032.0,2021-01-01,65000.0,1,Delivered,2021-01
141033.0,2021-01-01,18200.0,1,Shipped,2021-01
141034.0,2021-01-01,23400.0,1,Order,2021-01
141035.0,2021-01-01,10920.0,1,Processing,2021-01
141036.0,2021-01-01,2990.0,1,Delivered,2021-01
141037.0,2021-01-01,455.0,1,Shipped,2021-01
141038.0,2021-01-02,12350.0,1,Order,2021-01
141039.0,2021-01-03,52000.0,1,Processing,2021-01
141040.0,2021-01-04,16900.0,1,Delivered,2021-01
141041.0,2021-01-05,44200.0,1,Shipped,2021-01
141042.0,2021-01-06,36400.0,1,Order,2021-01
141043.0,2021-01-07,25545.0,1,Processing,2021-01
141044.0,2021-01-08,39780.0,1,Delivered,2021-01
141045.0,2021-01-09,5980.0,1,Shipped,2021-01
141046.0,2021-01-10,1105.0,1,Order,2021-01
141047.0,2021-01-11,3380.0,1,Processing,2021-01
141048.0,2021-01-12,9750.0,1,Delivered,2021-01
141049.0,2021-01-12,26000.0,1,Shipped,2021-01
141050.0,2021-01-12,13650.0,1,Order,2021-01
141051.0,2021-01-12,11050.0,1,Processing,2021-01
